"x"
"1" "남친이랑 만난지 220일 됬고 부모님 얼굴도 몇번봤는데요 다음주에 설이라서 남자친구 부모님께 설선물 해드리고싶은데 뭐가좋을까요? 추천좀 해주세요 (해드리는게 좋겠조?)"
"447" "?다른사이트는 다 열리는데 간혹 충돌이생기는건지 안열리는 사이트가 있어요지금 설선물 사려면 롯데아이몰에 접속해야하는데 몇일전부터 안열리네요해결방법 좀 알려주세요"
"448" "?설 선물로 법성포 굴비가 들어 왔어요.한동안 방사능 걱정 때문에 생선을 안 먹었었는데? 선물로 들어온 거라 몇마리 구워서 아이들 먹였어요.오랫만에 먹는 생선이라 맛있게 먹긴 했는데? 사실 좀 찝찝하네요.?? 아직 많이 남았는데.....굴비도 방사능에 오염됐을까요??저걸 먹어요? 말아요?"
"449" "안녕 하세요저는 중학생 한 소녀 입니다.이번설에 부모님께설선물을 드리려?합니다.근데 제가 중학생이라서돈이없습니다.그래서그런데 저렴하면서 좋은거 없나요?한3만원 정도 가지고 있습니다?"
"450" "인터넷에서 주소 선택시 잘못하여서울 서대문 홍제동에 있는 현대그린아파트를강릉 홍제동을 선택하여 현대그린아파트로 발송되었습니다.설선물이 아니면 이렇게 초조하지 않을텐데이런건 어떻게 처리되나요"
"451" "이번에 고양이를 받앗는데 사정이 생겨 정말 갑자기 오게 됏어요..1년 정도 된 고양이인데 저희 가족이 집을 자주 비워요글그래서 질문 몇가지 합니다.1.고양이 화장실 모래는 쌀때마다 계속 오줌이고 똥이고 치워줘야대나요?2.고양이는 재울때는 고양이 이동용 가방에서 재우려 해요.그거 괜찮나여? 가족들이 밤중에 모이는데 싫어하는 사람도 잇어서..3.그리고 고양이 털이 많이 빠지는데 어떻케 처리해야대는지..4.그리고 고양이가 추위를 마니 타나요?5.집에서 키우는데 온지 하루밖에 안댓는데 몇시간만에 적응하고 이리저리 돌아다니고 장난쳐요. 행동의 제약을 좀 주고 싶은데 어떡하져? ㅠ6.고양이 배설물 냄세도 그렇고 몸에 냄세가 심하네여.. 배설물 냄세 줄이는 방법이랑.. 온지 얼마 안 됐는데 목욕을 시켜도 돼는지 알려주세요 .. ㅠ답변좀 ㅠㅠ"
"452" "직장상사분들 명절에 어떤선물 해드렸나요?함께 돈모아서 하면 좋을것 같았는데 저희회사는 다 각자하는걸로 오래전부터 그랬다네요..전 신입사원이라 다 직장상사인데뭘 해야할지 모르겠어요 과장님과 팀장님한테는 좀 비싼거 하고 나머지 상사분들한테는 너무 가격비싼건 못해요월급 그럼 다 날아가게 생겼네요 ㅠㅠ싼티 나는 선물은 하나 마나 할것 같고저희회사에서 뻔한 참치세트나 생활용품세트는 한두개씩은 다 받으실텐데 그런건 안주느니만 못하게 될것 같아서요너무 비싸지않지만 빈티 나지않고 뭔가 센스 있는 명절선물을 하고 싶어요꼭 명절이랑 연관되지않아도 좋은데 다른 분들은 직장상사분들한테 어떤선물하시는지요 ㅠㅠ고민이많아요 ㅠㅠ"
"453" "?이번에 시댁갈때 ...설날명절시댁선물 할만한게 없어서요뭐가좋을까요 ?제가직장생활 하다보니 거의 현금이나 상품권 위주로 설날명절시댁선물 했었거든요근데 그게 안좋아하시더라구요 자주그러다보니까!그래서 퀄리티좋고 괜찮은걸로 설날명절시댁선물 구입해가야할듯 한데 어떤게 좋을지 ?한우나 굴비 ?갈비세트 ? 뭐 종류 다양하게 생각하는데 성의를 보여드리고 싶은데어떤게좋은가요 ?설날명절시댁선물 추천 좀 해주세요광고글 사양입니다???"
"454" "제가 설선물로 정장을사기로햇는데요~일단 제 키와몸무게는185/72입니다.어깨는 약간넓은편이구요상체가좀마른편입니다.이제 20살이되서 정장하나구입할라고하는데? 아직어떤용도로입어야할지모르겟구요..ㅠ인터넷보니까 무슨뒷트임이네뭐네 못알아들을말로써잇더라구요ㅜ?메이커나 모델추천좀해주시면감사하겟구요사진올려주시면더감사하겟습니다 ^^내공20걸어요!?"
"455" "1. 니콘 COOLPIX 4100 2. 후지 파인픽스-s3500 3. 후지 FinePix E510 4. 캐논 IXUS i 5. 올림푸스 뮤-mini 6. 올림푸스 C-470Z 7. 삼성케녹스 CYBER4108. 삼성케녹스 ME-5 + 120M 9. 삼성케녹스 D50 10. 삼성케녹스 V6 11. 소니 DSC-L1/R ---------------------------------------------------------원래 미놀타 X31날라고 했었는데설선물로...회사 싸이트에서 판매되는 것중 15만원을 지원해준다네요...30만원대로 살수 있는 카메라의 모든것이구요..음...왠만큼 포샵은 합니다만...뭐 작업하는것도 아니므로..그냥 맨날 가지고 다니게 조그맸으면 좋겠고,  그나마 창도 크면 좋겠지만...^^;; 사실 별 욕심은 없어요..부탁드리옵나니..골라주세요...^^"
"456" "어머님이 병원에 입원하셨는데통 입맛이 없다고 하네요더덕 장아찌 좋아하셔서 만들어 볼까 하는데더덕 깐거말고 야생더덕이 필요해요!!!"
"457" "명절선물세트 인기순위1위가 올해는 뭘까요?저렴한거 말구요저희회사 사장님께 선물할 선물세트 찾고 있어요직원들끼리 돈모아서 하는거라서좋은거 하려고 하는데 제가 선물을 구매해야해서 고민입니다한우선물 제일 많이 한다는데요이거 믿을만한곳이 있는지요 백화점 갈까했는데퇴근하고 이거 사서 다시 집에 가져다놨다가 들고오기도 그렇고해서그냥 배달을 시킬까 인터넷으로 구매할까 생각중인데인터넷으로 믿을만한 한우사이트 같은데 있는지도 궁금해요이바지음식이나 설선물세트 같은거 전문으로 하는곳 믿을만한곳으로요먹는건 맛이 좋고 신선해보여야 최고 좋은거잖아요..명절이라 한우값 많이 올랐을텐데 가격비싸도 맛이 진짜 좋은곳 추천좀 부탁드립니다."
"458" "[ 시스템 ][ 최소사양 ][ 권장사양 ]CPU펜티엄3-800MHZ펜티엄4-2GHZRAM256 MB512 MB그래픽카드RAM 32M이상RAM 64M이상이게 서든 사양이구여OS: Windows XPCPU: Celeron CPU 2GHzRAM: 256M그래픽 카드 : NVIDIA GeForce2 MX 100/200(32M) 사운드 카드 : C-Media Wave Device v5.5DirectX : DirectX 9.0c ??????????이게 저희집 사양이에여제가 설선물로 부품좀 바꾸려고 하는데 답변좀 해주세요 ㅜㅜ뭘 바꿔야 서든이 자알 돌아갈까요??답변 빨리 해주세요 ㅜㅜ?"
"459" "남자친구랑 사귄지 3년이 지났는데결혼얘기가 오고가고 있는상황이에요남자친구 부모님 설선물세트 추천한다면 어떤게 좋을지조언을 좀 구하고 싶은데...정식적으로 남자친구 부모님께 인사드리는건 처음이라...설선물세트 어떤걸 드려야 좋아하실지...보통 남자친구 부모님 설선물세트는 어떤걸 드리는지도 궁금하구요평범한건 좀 안드리고 싶구...아무래도 첫 방문이다 보니 부담스럽거나 그런 선물보다는좀 실용적이면서도 특별한 선물을 드려보고싶어요...50~60대 어른들이 좋아하실만한게 있을까요?남자친구 보모님이 받으시고 만족하시고며느리로써 점수를 좀 딸만한 설선물세트 추천 좀 부탁드릴게요...ㅜ?"
"460" "지난주 저의 평소 음주 고정 파트너(30대 후반인데 아직 싱글이라,,ㅡ,.ㅡ;;;) 중 한 친구가초락당 맑은아침이라는 숙취해소제를 몸날 사이트에서 구입해 먹어보니 다음날 정말 맑은아침이라며저에게도 2통을 줘서 받아둔 후, 지난 주 목, 금요일 연짱 술자리가 있어 먹어 보았습니다.꽤 많이 마셨는데,,,진짜로 효과가 있더군요,,,,O..O?그래서 저도?홈페이지에 들어가 보니 프리미엄 선물세트가 출시되어(3박스 짜린가,,?) 판매되길래이번 설널 선물로 주당 선배분 몇몇에게 선물로 해도 좋겠다 싶어 구입할까 하는데,,,,아직 신생업체라 그런지 구매 후기가 많이 없네요,,,ㅡㅜ?포장도 고급스럽고,,,좀 색다른 선물 같아,,,술 좋아하는 지인께 선물하기?딱인것 같은데,,,왠지 검증이 좀 덜 된듯해 불안해서 여쭤봅니다,,,,설날 선물로 괜찮을지??그리고 초락당 맑은아침 드셔본 분들,,,,다들 제 친구랑 저 처럼 효과를 보셨는지????제가 워낙 따지고 또 따져보는 깡깡한 성격이라...^^;;;;;;;;"
"461" "?번역...^^?안녕 하세요???지난주 편지에 답이 없네요....?오늘 엄마가 많이아프셨어요..그래서 하루종일 누워계셨죠....?엄마가 아프셔서 그런지 하루종일 우울했어요......?당신의 어머니는 잘계시는지요?? 저희어머니는 독감이신것같아요.....?빨리 완쾌하시기를 당신도 함께 빌어주세요.......?설날이 곧 다가와요..?친척들에게 줄 설선물도 곧 마련할거예요^^?그럼 다음주에도 또 편지할겠습니다...^^?2009년 1월17일.... 보내는사람 받는사람길지만 잘부탁드릴게요^^"
"462" "아직 설날.. 명절은 남은 상태인데요제 여동생이 명절에 한국에 없을 예정이라서명절선물 미리 챙겨줄 생각을 가지고 있어요~여동생이 이제 대학들어가기 전에잠시 외국갔다오기로 했거든요근데 그 명절 날짜가 애가 외국에 있어서;;어떤 선물이 좋을지 알려주세요~"
"463" "여잔데요ㅎ설선물로크로스백사달라할껀데어떻나요?ㅋ 가서잇는것중살껀데"
"464" "?식육업에종사하기위해공부중입니다한우의 여러개체를 묶음번호로 정리할려고하는데, 이때 같은등급의한우를묶음으로 구성할때LoT다음에 들어가는일렬번호를 어떤시기로 잡아야 하는지..예를들면한우거세 등심,안심,등,,여러가지부위가 같은등급으로 (도축일과개체는다름)2013년1월10일날매입 ,,,매입날을 묶음번호로 해야하는지 임의로 판매하는 날을 기준해야하는지..그리고 분쇄육이나 불고기등..여러개체와등급이다른 호합육은 묶음구성날짜와 등급표시는 어떻게해야하는지 궁금합니다.."
"465" "안녕하세요 ^^cj한뿌리관해서 물어볼려고합니다할머니,할아버지께 설선물로ssm마트에서파는 설선물로cj한뿌리선물셋트를살려고하거든요근데 좋아하실지문제라서.........첨사다드리는거라 설선물로곶감선물셋트하고 한뿌리선물셋트살려고하거든요괜찮을지 몰라서요........괜찮겟죠??몸에아무이상같은거없겟죠??곶감좋아하시는건아는데 한뿌리같은 홍삼같은건 첨사다드리는거라...........참고로 올해21살입니다좋은답변기다릴꼐요 ^^"
"466" "결론부터 말하면 대한통운 택배 이용하지 맙시다!!!월요일(1/28)일에 배송접수된 택배가 오늘까지(1/31) 대전허브출고이후 아무런 조회가 되지 않고 물건도 오지 않네요;;;고객센터에 확인하니 영업소와 통화로 확인해보겠다 하더니영업소에 있다고 1/30일에 확인을 했습니다;; 1/29일 새벽에영업소로 도착을 했다고 말하기에 근데 왜 배송 안하냐니깐자기들 바빠서 배송을 못하겠답니다;;;물론 영업소는 전화조차 안받습니다;;; 자기들이 바쁘니1/31일에 배송을 해주겠단거죠;;; 영업소에 3일을 묶어 놓는거고;;전 1/31일에 꼭 필요한 물건이고 1/31일에 타지역으로 출장을가는데 어떻게 받냐 하니 출장지로 보내주겠다고 하는데 지금당장 필요한물건을 자기들 편한데로 자기들 바쁘단이유로 배송안하는게 말이 됩니까???타지역으로 보내주면 또 3~4일 걸리는 거고;;;미치겠네요...?"
"467" "?직장상사에게 설 선물과함께 연하장을 보낼라구 하는데 어떻게 써야할지 몰라서요..항상 고맙다는 말밖게 생각이 안나서요....어떤형식으로... 어떻게 써야할지 몰라서요...문구좀 만들어주세요"
"468" "매번 선물을 안드리다가 고마운 일이 있어서 선생님선물 드리려고 하는데뭐가 좋은지 모르겠네요어떤게 좋을까요? 소고기선물세트 뭐 이런걸 생각중인데요명절때도 한번도 안드려봐서 어떤게 좋은지 모르겠네요정말 고마우신 분이라 어떻게든 마음을 표현해야겠기에이렇게 지식인에까지 질문하게 되었네요선생님선물로 소고기선물세트 괜찮겠죠?그런데 문제는 가격인데.수입산은 싸겠지만 국내산 소고기는 비싸지 않나요?이번 명절에 음식도 해야하는데 장보기가 겁나네요ㅠ추천좀 해주세요. 남들이 모르는 저렴한 곳 정보 있으면 같이 공유도 좀 하구요^^"
"469" "거래처에 설선물로 선물세트를 백오십만원에 구입하였는데요..세금계산서 없이 송금했거든요..세금계산서 발행이 불가능한곳이라..회계처리상 비용으로 인증받을수 있으까요?"
"470" "명절이 얼마남지 않았네요.선물할 곳은 많고, 뭘할지 고민되고 해서요.가족선물은 어느정도 준비가 될 것 같은데,?남편의 거래처의 선물은 고민이 되네요.거래처 명절 선물...식상한거 말고 좀 특별한 걸로 준비하고 싶은데,추천 부탁드려요~"
"471" "?장흥무산김을 설날에 보내려고하는데선물세트로 된걸 사고싶어서요무산김 선물세트로 파는곳 추천해주세요~ : )"
"472" "도와주세요 ㅠㅠ남자친구부모님설선물사드릴려고하는데요~제남자친구가 형이두분계시는데 큰형은결혼을하셨고작은형은 3월달에결혼을하세요 ㅠㅠ 제남자친구랑저도 결혼전제로만나고있구요~설선물로뭘할까고민하다가 오메가3이런거생각해봤는데큰형수가간호사라서병원에그런거많다고 맨날가져다드린다네요 ㅠㅠ그래서전뭘해야할지모르겠습니다전학생이고 일시작한지도한달안되서 아직월급도못받은상태구요 ㅠㅠ음, 마분말가루나 호두 이런거사드려도 좋아하실까요~??아님다른거없을까요? 가격부담도안되고 어머님아버님꼐서좋아하실만한거요 ㅠㅠ도와주세요지식인여러분들♥내공걸께요!?광고답변 신고합니다ㅡㅡ?"
"473" "제가 20살되고 처음 알바해서 번돈이거든요 이 돈으로 할아버지께 이번 설에 내복 하나 해드리고 싶어서요가격은 10만원 안이면 상관없구요 정말 예쁘고 기능 죽이는 내복 추천좀 해주세요!!!"
"474" "605696795274화물이동이라고 나와있는데 월요일에는 받을수 있을까요?"
"475" "화가날지경이네요..무슨택배기사가저러냐고..지가뭔말하면통화딱끊어버리고택배도착하엿으냐..물어볼라고햇는데사람이기분나쁜잖아요와~!혈압올라오네요다신는옐로우캡사절!!기사도멍청한것이 지멋대로 화풀이하고어이가없어서!
									
	
								
								
									
									









	
	





	궁금한 위치 남구
	
	
		광주광역시 남구
		길찾기 크게보기
	

									


	try {document.execCommand('BackgroundImageCache', false, true);} catch(e) {}

	<div class=\"map_inr\">
		<div class=\"ly_pin\" style=\"top:53px;left:134px\">
			<div class=\"cont\">
				<div class=\"inr\">
					<strong>여기가 궁금해요</strong>
					<p>{=title}</p>
				</div>
			</div>
			<span class=\"bgl\"></span>
			<span class=\"bgr\"></span>
			<span class=\"bgt\"></span>
		</div>
		<span class=\"ic_pin\" style=\"top:122px;left:187px\"></span>
	</div>
	
		createMap('detail_map0', '35.122124', '126.90805', '남구', 'qMapCenterLayerTpl');"
"476" "?직장 때문에 하는 수 없이 아이를 억지로 떼어놨었는데, 그래서인지 아이가 좀...폭력적인 성격이 되어버렸었습니다. 친구들을 막 때렸었다고 하더군요... 지금은 다행히도 유치원 쌤이 사랑으로 보살펴주셔서 주셔서 정말 좋아졌어요. 직장을 그만 둬야 하나 고민도 많이 했었는데, 유치원 선생님만 생각하면 감사한 마음 뿐입니다. 선물을 하려고 하는데, 선생님들께 좋은 선물로 추천 좀 부탁드릴께요..."
"477" "명훈한우쇼핑몰추천부탁드립니다.내년 설에 선물할 한우선물세트를 미리 알아보려고 하는데요.명품한우 저렴하게 판매하는 한우쇼핑몰 아시면 알려주세요"
"478" "제가이모생일선물&설선물 을사드릴려고하는대무엇이좋나추천좀요 1만원이하이면좋을듯 속옷,목도리빼구ㅎㅎ"
"479" "제게 발렌타인 17년과 시바스리갈18년이 여러병있습니다..개중 정품도있고 면세품도있습니다..일단 팔고는싶은데.. 팔리는곳을 몰라 이렇게 글을올립니다..혹 아시는분이나. 구매의사있으신분은 쪽지주세요아~!6만5천원에 팔고싶습니다.아 로얄샬루트21년도 있는데 이것은 1병있습니다. 이것도 상태좋으며, 설선물로도 모두 가능합니다.. 이것은 10만원 생각합니다."
"480" "맥심모카골드 먹고 있는데요...제가 질문하나 남길께요~!?제가 거의 커피중독에 가깝거든요^^담배는 끊어도 커피는 못끊고 있어요!!현재 제가 자주 마시고 있는커피가 맥심모카골드인데요..기분전환겸 다른 커피를 마셔볼까해요~!그래서 여기에 글을 남기고 잇어요^^향조쿠 부드러운 커피믹스 없을까요?요즘엔 카페믹스도 엄청 많이 나오던데..지식인 여러분~ 향조쿠 맛있는 커피 추천해주세요^^*?"
"481" "?안녕하세요,?서른넘어 이제야 직장생활 이란거 제대로 시작하는 한 청년입니다.그 동안 시골에 계신 부모님께 자식노릇 한번 제대로 못하고 살았습니다.다름이 아니오라..아버님께서 심장수술하셔서 심박동기를 달고 계시는데요아무래도 전기장판은 전자파 영향을 많이 받아서 걱정이 많이 되는데... ?이번에 월급받으면 설 선물로?온수매트 하나 장만해드리려고 합니다.전기장판보다야 낫겠지만 기왕 사드리는 거 아무래도 일반인 보다 전자기계를 몸안에 달고 평생사시니?될 수 있으면 전자파 영향 안받는 좋은 제품으로 구입해드리려고 합니다.?(디자인,가격상관없이 ?소음없고 전자파만 제일 덜나오는 제품이면 됩니다.)워낙 많은 회사제품이 난립하고 있어서 구입하는데 판단이 서질 않아 지식인에 도움을 요청합니다.특별히 업체 이름을 거론하시기 어려우시면 쪽지 주셔도 좋을 것 같습니다. ^^몸이 불편하신 부모님을 사드리려고 하는 것이니 진심을 담아 답변주세요.감사합니다.복 많이 받으세요 :)"
"482" "결혼하고 나니 설에 여기저기 인사하면서 선물을 드려야겠더라구요.어떤거 많이 하시나요?여러 개 살거라서 만원~이만원 대 정도면 좋을 것 같은데요..고수님들의 답변 기다립니다."
"483" "?곶감가격이 업체마다 금액이 왜다 다르죠??오늘 한 업체에서 곶감을 구매하였는데 2kg건시 48개 드가는게 3만8천원밖에 안하드라구요?또 다른업체는 5만원이 이상 하고..?곶감도 맛도 있고 좋던데... 금액이좀 비슷비슷했으면 좋겠는데..?업체마다 품질의 차이도 있겠지만 소비자들은 맛있고 깨끗한 곶감이 최곤데..?금액차가 너무나요,ㅡ.ㅡ"
"484" "올해 부모님 설날선물 아직 준비 못했어요. 매년 설날선물 특별하게 준비한 건 없어요.설날선물 대신 떡값으로 저는 3년째 30만원 드렸는데 좋아하시더군요.?제 동생은 저보다 일찍 직장생활 했는데 5년째 3만원 드리고, 나중에 부모님 회갑 준비 한다면서설날선물 비용으로 적금 넣는다는걸 알고 얼마나 기특하던지요. 벌써부터 효도 선물 준비하는거 보면효심 하나는? 정말 대단한것 같아요?ㅎㅎ?저렴, 실속 있는 선물 가격 ... 저는 어머니, 아버지 설날선물 예상하기로는 각 10 만원 정도로 예상하는데...아님 3만원 ~ 5만원 정도 설날선물 각각 해드리고.... 나머지 비용은 떡값 드리는데 좋을 것 같아요.그게 진정한 효도 아닐까요?ㅋㅋ 알뜰한 부모님 스타일에 맞추려니 저도 자연스럽게 그렇게 준비하는게효도 선물 이라 생각됩니다.?설날?, 추석 빈손으로 집에 쨘! 들어가봐야 저보다? 설날선물 뭘까! 기다리시는 부모님 생각하니 이제는정말 하나를 구매 하더라도 신경써서 해야겠다고 생각합니다.어디 좋은 3만원 ~5만원 부모님 설날선물 세트 추천 해주실 수 있으면 혼자만 아시지 말고, 함께 공유 해주세요~ 강력 추천 해주실꺼죠??참고로 제 친구는 제게 부모님 설날선물 세트로 발마사지기 하라고 하는데, 그건 3년전 제가 첫 월급 받고 해드린 부모님 효도 선물 이어서... 추천 안해주셔서 됩니다. ^^"
"485" "조그마하게 법인업체를 운영하는 사람입니다. 사건내용은 간략하게 이렇습니다.처음 법인업체를 설립시 주식의 30%를 타인(이하 갑이라 칭함) 에게 맡기는 식으로 하여 사건이 시작되었습니다. 제가 지금 40%의 지분을 가지고 있고, 또 다른 분이 30%, 갑이 30%의 지분을 가지고 있습니다. 사실 지분이 이렇게 되어있지만, 실제 권리를 행할수 있는것이 제가 70%가 되어야 하는것이지요..그러나 현재 갑이라는 분이 명의만 빌린다는 처음의 일을 망각하고, 주주의 권리를 행사하려고, 난리입니다. 한마디로 사기꾼으로 돌변한것인데요..지금까지 그냥 그사람의 말을 무시해오다가.. 오늘 제에게 갑이 통지서 한장을 보냈더군요. 내용은 즉, 한달전쯤 사무실에 들려 그동안의 회계, 자금 관련 장부를 보고갔다고, 하더군요.. 우리 직원이 사무실에 가끔들리고 대외적으로는 주주(이사)인것으로 알고 있으니. 공개를 했다고 합니다. 그래서 통지서 내용이 자금관리가 소홀하다.. 현재까지 시정하여 갑(자기)에게 연락이 없었다.. 이 통지서를 받고 20일 이내에 이사회의를 소집해라.. 뭐 이런내용의 편지입니다. 사실 업체가 작아서. 소홀할 자금도 없거든요.. 트집을 잡는건데..트집잡는 내용이 크게 설선물로?대표이사 이름으로 한 1600만원 가량 집행한것 하나,다음 무보수 대표이사에서 올1월부터?100만원 월급 집행한것 둘,(대표이사월급은 구두로 약속을 한것인데요.. )?무시만 하여 오다가 갑이라는 사람이 나중에 법적문제로 갈라고 그런지. 이런 통지서를 보내고 그러네요.. 한마디로 제 입장에서는 사기꾼인데요.. 법적으로는 이사로 등록이 되어있고, 한 상황이라,,그래서 저도 지금 어떻게 준비를 할까 하고서 이렇게 몇자 써 봅니다.지금 제가 40%이고 또 다른분이 30%인 이것만으로 70%니까 정관을 바꾸어서 갑이 트집잡는 위의 자금집행문제를 해결할 까 하고 생각하고 있습니다..일전에 갑이 자기 지분 30%를 이전하는 비용으로 300~500정도 요구했던 적이 있었거든요.. 저의는 그 말을 당연하다 생각하고 무시를 해온상태입니다.한마디로 속시끄러운 상황입니다.. 대강 이런일인데요.. 어떻게 대쳐 해야 할지 궁금합니다. 법률자문을 구합니다.. 조언을 좀 주십시요.."
"486" "저는여,,,, 올해 12살이 되는 초딩인데여,,,,제가 시골을 한달에 2번 이상 꼭 가는데여갈 때마다 만원정도 받아와여.그런데 돈을 일주일 전에 모두 저금해서 돈이 2만원~2만5천원정도밖에 없어요..?제가 작년에도 할아버지는? 홍삼을 사다드리고 제작년에는 스킨 로션을 사다드려서 너무 싼 거는 드리기 민망해요;;;;고모는 매일 화장품?? 머 그런걸 사다 줬고여.아, 그리고 돈은 용돈 가불받으면 2만원 정도 추가 될 거예요.빨리여제가 인터넷으로 사서 시간이 조금 걸려요.부탁드려요될 수 있는데로 내공은 많이 드릴게요."
"487" "워낙 천지에 깔린게 인터넷쇼핑이라서 비교 분석하기에도 저는 도저히 머리가 아파서요.....T-T화장품 뿐만 아니라 가전제품도 싸게 살 수 있는 곳을 추천 좀 해 주세요.얼마 후에 생일 선물도 사야하는데 화장품으로 할까해서요.그리고 올해 2월에 결혼 할 건데 혼수품장만도 해야 하니까 부탁드립니다."
"488" "상대가 누구인지 모르지만 아마도 명절이라 보낸것같아요택배아저씨가 제번호로 전화걸어서 동수확인중 제 주소가 동이 틀려서 다시알려줘더니그 동수로 택배물건을 찾으러 오라고하네요늦은시간이고 그물건이 뭐냐고 물어보니 아이스박스라고하는데제가 넘 먼거리라 못간가호하니 반송하시다고 하면서 오지않네요제번호와 이름은 모두맞는데주소중 앞동수만 틀려서 실랑이를하면서 자기는 잘못없다고찾으러오지않을경우반송처리한다고합니다누구의 잘못인지요?"
"489" "이렇게뜨면 진짜택배가 10시에옵니까?"
"490" "대한통운택배는 얼마나 걸리나요 ? 제가 토요일 까지 받아야 되는데 토요일까지 오겟죠??운송장 번호 : 6917974593 입니다 빠른 답변 부탁드립니다...?내공 30드릴꼐요"
"491" "?혹시 설선물포장알바에 관해서 아시는분 계신가요?ㅠ.ㅠ?제가 첫알바로 농x공장 알바를 갔었는데... 진짜 ... 미칠꺼같았어요.?물론 공장이 힘든것도 알고, 기계처럼 일하는것도 알아요, 근데 공장마다 앉아서 불량확인하는거나?이런파트가 정해지잖아요? 저는 과자포장이라고 해서 가봤는데, 과자가 아니라 생x우x봉지에 날짜도장?찍어주시면 안겹치게 계속 놔야하는데 한자리에 서서 허리하고 팔만 움직이니 정말 죽을맛이더라구요.?그거 9시부터 12시까지 오전내내하고 오후에도 1시간쯤 더 하다가 상자접기 하고...(상자접기는 2명이서?같이 접어야하는데 저는 처음이고 같이하시는분은 숙달되셔서 너무빠르심; 그래도 나름 방법은 터득함;)?또, 과자 박스에 12봉묶음 담아서 밀어주시기만 하면되는데 ...이게 제일 편했어요ㅠㅠㅠ 제자리에서 서서?하는거보다 움직이는게 훨씬 낫더라구요, 무튼 엄마가 너도 사회생활 한번 해보라고 나오랬다가 몸만?병들고,지치고,....ㅠㅠ 첫알바가 너무 빡세드라구요...?무튼 엄마의 빽으로 이틀정도 일했는데 엄마가 이제부턴 8~9시까지 해야하니까 더 힘들테고 너도 그렇게?오래하면 몸망가질꺼같으니 차라리 편안한 알바를 구하는게 좋겠다고 하시더라구용..?그래서 이번엔 친구랑 설선물포장.............을 하러갈껀데... 저도 힘든건 예상하고있습니다....?근데 제가 위에 언급했던 알바와 비슷할까요? 아니면 더 할까요?... 솔직히 더 힘들면 그냥 처음부터 안다니?고 다른알바를 구할까해요.. 힘들다고 1~2일가서 때려치면 그게 더 욕먹을꺼같고 성실함이 없다고 느껴지?실테고 않좋게 보실꺼같아서요... 힘들까요?ㅠ.ㅠ 참고로 저는 여자입니다..ㅜ"
"492" "저는 33살,남친은 34살이고 만난지는 100일 조금지났습니다아직 부모님을 만나뵌적이 없어 선물을 안드릴려 했는데 남자친구가 저나 저희 부모님께 너무 잘해서요.저번주에도 작은거지만 저희 부모님한테 마음써 준 일이 있었거든요.그래서 고마워서 설에 남친 부모님께 선물을 드리고 싶은데요 막상드리려니 남친 부모님께서 부담스러워 하시진 않을지 걱정이네요.선물..드려도 괜찮을까요..??많은 조언 부탁드립니다."
"493" "쫌만 있음 남자친구 생일인데 뭘 해줘야할지 모르겠어요;;?남자친구나 저나 둘다 20대초반이구요 지금 서로 일을 하고 있거든요100일은 지난지 얼마 안됐는데 100일날도 서로 시간이 안맞아서 그냥 지나갔구요생일이 설연휴에 껴있어서발렌타인데이 선물 겸?남자친구 생일선물 겸 못챙겨준 100일선물겸...겸사겸사해서 주려고 하거든요?대출 찾아보니깐 다들 커플링이나 화장품, 향수 옷 등등을 추천해주시더라구요?저희?커플링은 했구요남자친구가?스킨로션같은?건 올인원으로 사용하는데다가향수같은건 안쓰는 타입이라 화장품이나 향수는 별로고요?옷도,,,,,남자친구나 저나 후드를 좋아해서 후드를 생각해봤는데남자친구 옷이 다 후드라서 왠지 넘 후드만 주는 것같고..그렇다고 니트나 라운드티를 사주자니 제가 남자옷은 한번도 골라본적도 없고옷을 잘 못고르는 편이라 쫌 힘들더라구요;;;?무난하면서 괜찮은 선물 뭐 없을까요?ㅠ"
"494" "설날에시댁 아벗님 선물로이가 안좋으셔서 부드러운 간식거리세트 같은거 뭐가 있나요?"
"495" "?이번에 설날선물로 장흥표고버섯을 선물로 드릴려고 하는데좀 저렴한 곳있나요? 세트구성도 잘되었으면 좋겠고요.추천부탁드려요"
"496" "에바클러치 살려고합니다.보면볼수록 매력덩어리진게 가지고싶네요쇼핑하러가면 전신에 애엄마들에바클러치들고있더라구요.에바클러치 검색해보니 여기저기 가격이너무다른데 퀄리티차이인가요?저렴하면서 제일실밥처리 퀄리티 싱크로율완벽한곳 알려주세요보증된곳으로요"
"497" "?안녕하세요 12살 소녀입니다 제가 내일 명절이라서 시골을내려가는데 가기전날 지금 저를 좀 관리하고싶어요 체격은 키는 154정도고 통통한 편이에요 뚱뚱하진안아요 절 어떻게 가꾸어야되나요 ㅠㅠ 내공100걸어요 욕설금지"
